,cosponsor_name,cosponsor_party,number
10025,JAMES LANGEVIN,D,4426
10026,Elaine Luria,D,4426
10027,Michelle Steel,R,7791
10028,Robert Scott,D,7791
10029,Frederica Wilson,D,7791
10030,Gerald Connolly,D,7791
10031,Julia Brownley,D,7791
10032,DANNY DAVIS,D,7791
10033,Ann Kuster,D,7791
10034,Deborah Ross,D,7791
10035,ADAM SCHIFF,D,7791
10036,JOHN LARSON,D,7791
10037,Haley Stevens,D,7791
10038,Madeleine Dean,D,7791
10039,Salud Carbajal,D,7791
10040,Jennifer Wexton,D,7791
10041,Lori Trahan,D,7791
10042,Cheri Bustos,D,7791
10043,Elaine Luria,D,7791
10044,Lisa Blunt Rochester,D,7791
10045,Gwen Moore,D,7791
10046,Veronica Escobar,D,7791
10047,Seth Moulton,D,7791
10048,Susan Wild,D,7791
10049,Nikema Williams,D,7791
10050,Joaquin Castro,D,7791
10051,Mary Scanlon,D,7791
10052,Katherine Clark,D,7791
10053,J. Correa,D,7791
10054,Sara Jacobs,D,7791
10055,Debbie Dingell,D,7791
10056,Mark Takano,D,7791
10057,Nanette Barragan,D,7791
10058,JAMES MCGOVERN,D,7791
10059,Pramila Jayapal,D,7791
10060,Ayanna Pressley,D,7791
10061,Teresa Leger Fernandez,D,7791
10062,Lauren Underwood,D,7791
10063,Joe Courtney,D,7791
10064,Ruben Gallego,D,7791
10065,Eric Swalwell,D,7791
10066,Grace Meng,D,7791
10067,Steven Horsford,D,7791
10068,Andy Kim,D,7791
10069,Brenda Lawrence,D,7791
10070,Andre Carson,D,7791
10071,Jamie Raskin,D,7791
10072,CAROLYN MALONEY,D,7791
10073,GREGORY MEEKS,D,7791
10074,Bonnie Watson Coleman,D,7791
10075,RICHARD NEAL,D,7791
10076,ANNA ESHOO,D,7791
10077,Troy Carter,D,7791
10078,Emanuel Cleaver,D,7791
10079,Mark Pocan,D,7791
10080,Ed Perlmutter,D,7791
10081,BETTY MCCOLLUM,D,7791
10082,Joe Neguse,D,7791
10083,Lois Frankel,D,7791
10084,JAMES CLYBURN,D,7791
10085,Ted Lieu,D,7791
10086,Ritchie Torres,D,7791
10087,Norma Torres,D,7791
10088,Raja Krishnamoorthi,D,7791
10089,BARBARA LEE,D,7791
10090,Melanie Stansbury,D,7791
10091,Robin Kelly,D,7791
10092,Sean Casten,D,7791
10093,Doris Matsui,D,7791
10094,Abigail Spanberger,D,7791
10095,Adriano Espaillat,D,7791
10096,Raúl Grijalva,D,7791
10097,Ami Bera,D,7791
10098,Kim Schrier,D,7791
10099,Chellie Pingree,D,7791
10100,Dina Titus,D,7791
10101,STENY HOYER,D,7791
10102,BENNIE THOMPSON,D,7791
10103,ZOE LOFGREN,D,7791
10104,MIKE THOMPSON,D,7791
10105,Steve Cohen,D,7791
10106,Mikie Sherrill,D,7791
10107,Suzan DelBene,D,7791
10108,Joseph Morelle,D,7791
10109,Jim Costa,D,7791
10110,Hakeem Jeffries,D,7791
10111,Ilhan Omar,D,7791
10112,ROSA DELAURO,D,7791
10113,Mondaire Jones,D,7791
10114,Sean Maloney,D,7791
10115,KWEISI MFUME,D,7791
10116,BOBBY RUSH,D,7791
10117,NYDIA VELAZQUEZ,D,7791
10118,Peter Welch,D,7791
10119,Rashida Tlaib,D,7791
10120,Dean Phillips,D,7791
10121,Theodore Deutch,D,7791
10122,Josh Harder,D,7791
10123,Sheila Cherfilus-McCormick,D,7791
10124,Pete Aguilar,D,7791
10125,Lizzie Fletcher,D,7791
10126,Cynthia Axne,D,7791
10127,Lucy McBath,D,7791
10128,Al Green,D,7791
10129,Suzanne Bonamici,D,7791
10130,Yvette Clarke,D,7791
10131,A. McEachin,D,7791
10132,BRAD SHERMAN,D,7791
10133,Linda Sánchez,D,7791
10134,James Himes,D,7791
10135,SHEILA JACKSON LEE,D,7791
10136,Donald Norcross,D,7791
10137,Angie Craig,D,7791
10138,C. A. Ruppersberger,D,7791
10139,Juan Vargas,D,7791
10140,Cori Bush,D,7791
10141,Mark DeSaulnier,D,7791
10142,Marilyn Strickland,D,7791
10143,Darren Soto,D,7791
10144,John Sarbanes,D,7791
10145,Paul Tonko,D,7791
10146,Young Kim,R,7791
10147,Jesus Garcia,D,7791
10148,ELEANOR NORTON,D,7791
10149,Gregorio Sablan,D,7791
10150,David Trone,D,7791
10151,Chris Pappas,D,7791
10152,Shontel Brown,D,7791
10153,David Cicilline,D,7791
10154,FRANK PALLONE,D,7791
10155,Derek Kilmer,D,7791
10156,John Katko,R,6023
10157,Debbie Dingell,D,6023
10158,MARCY KAPTUR,D,6023
10159,Mike Quigley,D,6023
10160,Lucy McBath,D,6023
10161,CAROLYN MALONEY,D,6023
10162,Adriano Espaillat,D,6023
10163,Alan Lowenthal,D,6023
10164,Gerald Connolly,D,6023
10165,GREGORY MEEKS,D,6023
10166,Steve Cohen,D,6023
10167,ELEANOR NORTON,D,6023
10168,Raja Krishnamoorthi,D,6023
10169,FRANK PALLONE,D,6023
10170,MIKE THOMPSON,D,6023
10171,Dina Titus,D,6023
10172,Ed Case,D,6023
10173,BETTY MCCOLLUM,D,6023
10174,DON YOUNG,R,6023
10175,EARL BLUMENAUER,D,6023
10176,Nikema Williams,D,6023
10177,Jared Huffman,D,6023
10178,JAMES COOPER,D,6023
10179,Peter Welch,D,6023
10180,Julia Brownley,D,6023
10181,Melanie Stansbury,D,6023
10182,Chris Pappas,D,6023
10183,JANICE SCHAKOWSKY,D,6023
10184,Judy Chu,D,6023
10185,JANICE SCHAKOWSKY,D,3182
10186,Mondaire Jones,D,3182
10187,Jim Inhofe,R,812
10188,Christopher Coons,D,812
10189,Ted Cruz,R,812
10190,Christopher Coons,D,3059
10191,John Kennedy,R,3059
10192,Sheldon Whitehouse,D,3059
10193,Richard Durbin,D,3059
10194,Ted Cruz,R,3059
10195,Charles Grassley,R,3059
10196,Jon Ossoff,D,3059
10197,Patrick Leahy,D,658
10198,John Boozman,R,658
10199,Ted Cruz,R,658
10200,Lisa Murkowski,R,497
10201,Elizabeth Warren,D,497
10202,Edward Markey,D,497
10203,Maria Cantwell,D,497
10204,Marco Rubio,R,497
10205,Raphael Warnock,D,497
10206,Lindsey Graham,R,270
10207,Mark Warner,D,270
10208,Tim Scott,R,270
10209,Thomas Carper,D,270
10210,Jerry Moran,R,270
10211,Timothy Kaine,D,270
10212,Roger Marshall,R,270
10213,Chris Van Hollen,D,2126
10214,Ben Cardin,D,2126
10215,John Barrasso,R,2126
10216,Patrick Toomey,R,1226
10217,Ben Cardin,D,3522
10218,Roger Wicker,R,3522
10219,Jeanne Shaheen,D,3522
10220,Richard Blumenthal,D,3522
10221,Lindsey Graham,R,3522
10222,Maggie Hassan,D,3522
10223,Dan Sullivan,R,3522
10224,Marco Rubio,R,3522
10225,Gary Peters,D,3522
10226,Kyrsten Sinema,D,3522
10227,Deb Fischer,R,3522
10228,Thomas Tillis,R,3522
10229,Roy Blunt,R,3522
10230,Marsha Blackburn,R,3522
10231,Tim Scott,R,3522
10232,Shelley Capito,R,3522
10233,Susan Collins,R,3522
10234,Steve Daines,R,3522
10235,Roger Marshall,R,3522
10236,Angus King,I,3522
10237,Joni Ernst,R,3522
10238,Maria Cantwell,D,400
10239,Thomas Carper,D,400
10240,Shelley Capito,R,400
10241,Tim Scott,R,400
10242,Cory Booker,D,400
10243,Raphael Warnock,D,400
10244,Bob Casey,D,400
10245,Patrick Toomey,R,400
10246,Dan Sullivan,R,400
10247,Jim Inhofe,R,400
10248,John Barrasso,R,400
10249,Tammy Duckworth,D,400
10250,Thomas Tillis,R,2629
10251,John Cornyn,R,2629
10252,Richard Blumenthal,D,2629
10253,Richard Durbin,D,2629
10254,Dianne Feinstein,D,2629
10255,Kyrsten Sinema,D,233
10256,Ted Cruz,R,233
10257,Jon Tester,D,233
10258,Russ Fulcher,R,3113
10259,Joe Neguse,D,3113
10260,Kim Schrier,D,3113
10261,MICHAEL SIMPSON,R,3113
10262,Ed Case,D,3113
10263,Susie Lee,D,3113
10264,Jay Obernolte,R,3113
10265,Derek Kilmer,D,3113
10266,MIKE THOMPSON,D,3113
10267,Jason Crow,D,3113
10268,Kathleen Rice,D,3113
10269,Henry Cuellar,D,5681
10270,Tom Cole,R,5681
10271,David Joyce,R,5681
10272,Markwayne Mullin,R,5681
10273,Ruben Gallego,D,5681
10274,DON YOUNG,R,5681
10275,Lisa Murkowski,R,3294
10276,Susan Collins,R,3294
10277,Kyrsten Sinema,D,3294
10278,Richard Durbin,D,3294
10279,Tammy Duckworth,D,3294
10280,Dianne Feinstein,D,3294
10281,Angus King,I,3294
10282,Shelley Capito,R,3294
10283,Tammy Baldwin,D,3294
10284,Catherine Cortez Masto,D,3294
10285,Chris Van Hollen,D,3294
10286,Richard Blumenthal,D,3294
10287,Mark Kelly,D,3294
10288,Mazie Hirono,D,3294
10289,Patrick Leahy,D,3294
10290,Ben Cardin,D,3294
10291,Timothy Kaine,D,3294
10292,Jeff Merkley,D,3294
10293,Tina Smith,D,3294
10294,Jeanne Shaheen,D,3294
10295,KEVIN BRADY,R,7108
10296,EARL BLUMENAUER,D,7108
10297,Adrian Smith,R,7108
10298,LLOYD DOGGETT,D,7108
10299,WILLIAM PASCRELL,D,7108
10300,Thomas Suozzi,D,7108
10301,RON KIND,D,7108
10302,Mike Kelly,R,7108
10303,DANNY DAVIS,D,7108
10304,Tom Reed,R,7108
10305,Gregory Murphy,R,7108
10306,JOHN LARSON,D,7108
10307,Tom Rice,R,7108
10308,Dan Newhouse,R,7108
10309,Linda Sánchez,D,7108
10310,MIKE THOMPSON,D,7108
10311,ROSA DELAURO,D,7108
10312,John Moolenaar,R,7108
10313,Carol Miller,R,7108
10314,Peter Meijer,R,7108
10315,Jenniffer Gonzalez-Colon,R,7108
10316,Beth Van Duyne,R,7108
10317,Vern Buchanan,R,7108
10318,Bradley Schneider,D,7108
10319,William Keating,D,7108
10320,Victoria Spartz,R,7108
10321,EARL BLUMENAUER,D,6968
10322,MIKE THOMPSON,D,6968
10323,WILLIAM PASCRELL,D,6968
10324,DANNY DAVIS,D,6968
10325,Linda Sánchez,D,6968
